Timestamp,Source IP Address,Attack Type,Action Taken,Severity Level,event_type,Port
2022-08-12 00:51:26,4.74.136.166,DDoS,Blocked,High,Cyber,22
2022-02-01 20:01:20,29.92.143.208,DDoS,Allowed,Low,Non-Cyber,22
2023-09-11 00:21:42,36.96.222.18,DDoS,Allowed,Medium,Cyber,22
2020-02-18 21:09:18,5.179.191.188,DDoS,Allowed,Low,Non-Cyber,443
2022-08-30 14:01:35,14.185.237.139,Intrusion,Allowed,Low,Non-Cyber,22
2022-03-16 15:20:36,142.198.113.247,DDoS,Allowed,Low,Non-Cyber,22
2022-01-10 11:33:33,52.30.205.1,Malware,Blocked,Low,Non-Cyber,80
2021-08-24 08:48:44,108.151.86.239,Intrusion,Allowed,Low,Non-Cyber,21
2021-01-03 08:36:22,22.71.131.27,Intrusion,Blocked,Low,Cyber,443
2022-01-09 18:26:09,160.145.197.42,Malware,Blocked,High,Cyber,80
2023-08-18 16:56:31,38.131.221.140,Intrusion,Allowed,Low,Non-Cyber,80
2021-11-04 17:53:26,209.47.37.142,Intrusion,Blocked,Low,Non-Cyber,22
2023-01-07 23:59:30,105.67.81.232,DDoS,Allowed,High,Cyber,80
2021-04-25 06:15:45,197.111.41.230,DDoS,Blocked,High,Cyber,8080
2022-11-28 18:43:15,121.190.14.3,Intrusion,Allowed,Low,Non-Cyber,22
2021-12-07 22:01:24,13.75.14.244,Intrusion,Allowed,Medium,Cyber,443
2022-07-03 20:51:49,86.152.202.36,Intrusion,Blocked,Low,Non-Cyber,443
2020-02-26 18:51:59,26.48.119.91,Malware,Blocked,Low,Non-Cyber,8080
2021-03-22 13:03:45,97.58.93.101,DDoS,Allowed,Low,Non-Cyber,8080
2020-03-08 01:23:12,65.14.2.98,DDoS,Allowed,Low,Non-Cyber,22
2021-07-11 04:55:45,144.30.160.225,DDoS,Allowed,Low,Non-Cyber,80
2020-10-17 13:01:07,160.225.71.74,Intrusion,Blocked,Low,Cyber,443
2022-02-04 05:28:53,53.121.183.254,Malware,Blocked,High,Cyber,8080
2022-06-12 08:02:42,55.222.15.204,Intrusion,Allowed,Low,Non-Cyber,80
2023-08-04 12:31:44,183.135.204.229,DDoS,Allowed,Low,Non-Cyber,443
2020-07-02 00:14:17,182.145.194.187,Intrusion,Allowed,Low,Non-Cyber,21
2021-08-10 05:41:16,166.112.248.116,DDoS,Allowed,Low,Non-Cyber,443
2023-08-05 10:57:13,192.219.238.105,Intrusion,Allowed,Low,Non-Cyber,80
2021-01-05 12:26:52,179.71.186.179,Intrusion,Allowed,Low,Non-Cyber,8080
2022-01-09 22:04:35,57.141.21.207,Malware,Blocked,Low,Non-Cyber,443
2020-06-01 08:18:58,112.15.157.59,Intrusion,Allowed,Low,Non-Cyber,21
2022-06-09 10:22:08,39.67.5.167,Malware,Allowed,High,Cyber,443
2020-05-08 17:51:49,53.11.128.255,DDoS,Blocked,Low,Non-Cyber,22
2020-08-17 09:47:06,37.248.9.149,DDoS,Blocked,Low,Non-Cyber,80
2022-07-15 03:44:51,191.77.226.113,Intrusion,Blocked,Low,Cyber,443
2020-08-09 17:22:48,120.194.68.96,Intrusion,Allowed,High,Cyber,22
2022-03-14 14:16:56,173.220.218.146,Malware,Allowed,Low,Non-Cyber,443
2020-12-29 05:45:41,103.18.54.129,Malware,Allowed,Low,Non-Cyber,443
2021-09-12 08:35:37,220.150.106.67,Intrusion,Blocked,Low,Non-Cyber,8080
2022-03-02 10:55:44,168.244.17.102,DDoS,Blocked,High,Cyber,8080
2021-06-14 05:52:11,162.76.211.235,Intrusion,Blocked,Low,Non-Cyber,443
2023-03-27 23:31:28,33.157.79.11,DDoS,Blocked,Low,Non-Cyber,8080
2021-10-06 05:56:14,22.72.154.78,Intrusion,Blocked,Low,Cyber,22
2022-08-12 11:38:44,37.230.72.152,Malware,Allowed,Low,Non-Cyber,21
2022-04-09 03:55:56,131.4.19.29,DDoS,Allowed,Low,Non-Cyber,8080
2020-04-25 12:39:02,55.21.143.209,Intrusion,Allowed,Medium,Cyber,21
2022-01-15 14:31:29,2.153.125.163,Malware,Blocked,Low,Non-Cyber,21
2020-12-23 20:35:10,18.113.174.154,Malware,Allowed,Low,Non-Cyber,80
2020-01-18 09:17:56,193.69.116.228,DDoS,Allowed,Low,Non-Cyber,21
2020-01-19 14:49:31,97.148.33.39,Intrusion,Allowed,Low,Non-Cyber,8080
2020-09-18 14:36:39,20.214.167.114,Intrusion,Allowed,Low,Cyber,21
2021-02-02 14:16:52,190.245.77.59,Intrusion,Allowed,Low,Non-Cyber,8080
2021-08-06 16:25:38,45.236.171.106,Intrusion,Allowed,Low,Cyber,21
2023-06-26 02:27:29,149.147.241.155,Malware,Allowed,Low,Non-Cyber,8080
2023-04-22 15:16:24,113.99.155.144,Intrusion,Blocked,Low,Non-Cyber,22
2022-08-06 19:26:35,170.2.237.135,Malware,Allowed,Low,Non-Cyber,22
2021-11-20 05:17:28,86.69.54.48,Malware,Blocked,Low,Non-Cyber,443
2022-10-05 12:56:27,6.103.244.53,Intrusion,Allowed,Low,Non-Cyber,22
2022-07-07 15:11:39,89.84.113.177,Intrusion,Allowed,Medium,Cyber,8080
2021-03-18 13:21:06,62.238.111.184,DDoS,Allowed,Medium,Cyber,22
2021-02-12 15:06:13,65.216.20.5,DDoS,Allowed,Low,Non-Cyber,21
2022-12-05 05:44:44,95.86.186.85,Intrusion,Blocked,Low,Non-Cyber,8080
2021-12-11 17:56:07,78.235.83.242,Intrusion,Allowed,Low,Non-Cyber,22
2022-04-09 02:43:55,6.135.160.174,Malware,Allowed,Low,Non-Cyber,21
2021-12-21 06:05:55,21.247.146.42,DDoS,Blocked,High,Cyber,80
2022-02-10 05:45:25,27.4.79.212,Intrusion,Allowed,Low,Cyber,8080
2021-08-10 06:15:41,195.151.118.171,DDoS,Allowed,Low,Non-Cyber,22
2023-02-24 15:52:10,56.59.91.162,Intrusion,Allowed,Medium,Cyber,443
2021-08-21 08:04:48,48.194.175.115,DDoS,Allowed,Low,Non-Cyber,443
2020-02-20 15:39:25,69.11.109.192,Malware,Allowed,Low,Cyber,22
2023-04-12 18:10:25,80.108.50.86,Malware,Allowed,High,Cyber,22
2022-07-23 18:45:58,176.26.250.215,DDoS,Blocked,High,Cyber,80
2020-07-30 05:11:35,57.82.165.202,Malware,Allowed,Medium,Cyber,443
2023-01-26 15:24:50,119.45.64.73,Malware,Blocked,Low,Non-Cyber,22
2023-03-24 13:24:34,219.246.253.207,Malware,Allowed,Low,Non-Cyber,22
2022-04-21 22:44:08,160.88.240.175,Intrusion,Allowed,Low,Non-Cyber,80
2023-01-21 23:55:11,172.34.116.159,Malware,Allowed,Medium,Cyber,21
2022-11-21 11:44:02,53.15.137.113,Intrusion,Blocked,Low,Cyber,8080
2022-04-09 13:44:49,87.245.180.206,Intrusion,Allowed,Low,Cyber,443
2020-04-07 05:19:09,198.246.76.83,Malware,Allowed,High,Cyber,80
2022-01-15 18:46:43,181.9.166.151,Intrusion,Blocked,High,Cyber,21
2021-11-11 00:11:35,136.137.126.230,Malware,Allowed,Low,Non-Cyber,443
2020-02-16 11:48:01,117.147.31.98,Intrusion,Blocked,Low,Non-Cyber,8080
2020-06-16 01:34:21,9.228.195.202,DDoS,Blocked,Low,Cyber,443
2020-12-20 18:55:40,50.118.206.202,Intrusion,Allowed,Low,Non-Cyber,8080
2021-01-31 16:15:19,7.107.181.71,Intrusion,Blocked,Low,Non-Cyber,22
2021-10-26 19:53:39,56.135.15.113,Malware,Allowed,Low,Non-Cyber,22
2020-03-24 00:35:26,200.184.98.62,Intrusion,Blocked,Low,Non-Cyber,8080
2020-06-12 09:42:35,49.149.240.143,Malware,Allowed,Medium,Cyber,8080
2020-08-10 05:28:02,59.246.227.225,DDoS,Blocked,Low,Non-Cyber,443
2023-08-28 06:12:57,78.27.1.241,Intrusion,Blocked,High,Cyber,22
2021-05-24 00:36:53,6.206.193.45,DDoS,Allowed,Medium,Cyber,443
2023-05-18 11:19:42,20.154.191.16,Malware,Allowed,Low,Cyber,22
2021-07-27 03:04:13,65.204.44.220,DDoS,Blocked,Low,Non-Cyber,8080
2023-06-13 08:43:44,103.143.167.251,Malware,Blocked,Low,Non-Cyber,21
2023-07-22 00:55:10,109.74.147.213,Intrusion,Blocked,Medium,Cyber,8080
2021-08-21 06:57:33,216.75.242.224,Intrusion,Allowed,Low,Non-Cyber,80
2021-02-26 02:24:30,125.36.240.193,Malware,Allowed,Low,Non-Cyber,443
2022-02-22 17:23:31,73.198.234.117,Malware,Allowed,Low,Cyber,443
2021-07-15 16:12:32,22.92.11.39,DDoS,Allowed,Medium,Cyber,22
2020-10-27 16:33:36,154.97.243.252,DDoS,Blocked,Low,Non-Cyber,21
2020-05-28 14:47:54,35.158.90.246,Intrusion,Allowed,Low,Non-Cyber,443
2022-11-27 16:00:48,57.16.205.52,Intrusion,Blocked,Low,Non-Cyber,8080
2023-08-29 09:17:35,137.244.63.118,Intrusion,Blocked,Low,Cyber,8080
2022-06-23 00:56:06,71.134.100.171,DDoS,Allowed,Low,Non-Cyber,443
2020-09-03 01:41:13,114.101.116.59,DDoS,Allowed,Low,Non-Cyber,8080
2020-01-02 00:03:01,24.165.248.18,Intrusion,Blocked,Low,Cyber,8080
2021-04-19 19:46:15,81.135.84.223,Intrusion,Allowed,Low,Non-Cyber,80
2020-09-11 22:42:42,31.122.23.248,Intrusion,Blocked,Medium,Cyber,443
2022-06-10 15:00:16,103.32.109.165,Intrusion,Blocked,Low,Non-Cyber,22
2020-10-02 03:38:06,155.161.89.26,Intrusion,Allowed,Low,Non-Cyber,22
2020-05-16 14:44:14,88.231.248.158,Intrusion,Allowed,Low,Non-Cyber,22
2023-01-24 15:27:40,177.69.241.30,Malware,Blocked,Low,Non-Cyber,443
2020-10-11 03:30:35,120.40.64.65,DDoS,Allowed,Low,Non-Cyber,8080
2022-07-12 23:41:35,63.10.8.175,DDoS,Blocked,Low,Non-Cyber,21
2021-01-05 11:37:56,104.1.152.182,DDoS,Blocked,High,Cyber,22
2022-11-15 01:35:44,54.240.158.110,DDoS,Allowed,Low,Non-Cyber,21
2021-01-15 00:34:00,122.129.88.80,Intrusion,Allowed,Low,Cyber,80
2022-07-05 06:45:13,80.117.120.197,DDoS,Allowed,High,Cyber,8080
2022-10-17 00:39:20,47.243.51.143,DDoS,Allowed,Low,Non-Cyber,443
2021-12-27 05:45:31,153.106.77.225,DDoS,Allowed,Low,Non-Cyber,21
2021-12-04 20:38:38,37.94.115.236,Intrusion,Blocked,Medium,Cyber,443
2020-05-10 07:31:06,11.35.70.253,Malware,Allowed,Medium,Cyber,80
2022-03-16 23:01:03,218.179.97.6,DDoS,Allowed,Low,Non-Cyber,21
2020-04-21 16:50:21,70.40.35.246,DDoS,Allowed,High,Cyber,22
2021-11-28 00:08:40,73.57.102.94,Intrusion,Allowed,Medium,Cyber,443
2023-04-14 19:00:59,170.113.147.112,DDoS,Blocked,Medium,Cyber,21
2020-12-01 15:31:40,69.33.111.30,DDoS,Blocked,High,Cyber,80
2020-01-13 06:35:35,42.248.207.20,Intrusion,Allowed,Medium,Cyber,8080
2021-08-17 07:09:48,146.135.141.238,DDoS,Allowed,Medium,Cyber,22
2020-07-03 15:37:11,177.95.5.54,Malware,Allowed,Low,Non-Cyber,443
2020-09-28 14:38:49,120.34.113.86,DDoS,Allowed,Low,Cyber,22
2020-04-29 02:58:42,179.128.34.138,DDoS,Allowed,Low,Cyber,80
2020-05-10 09:06:42,29.76.81.234,Malware,Allowed,Low,Cyber,443
2020-08-25 07:14:16,121.251.253.164,Intrusion,Allowed,Low,Non-Cyber,8080
2021-06-11 05:44:26,73.245.65.181,DDoS,Allowed,Low,Non-Cyber,443
2021-09-02 02:28:03,44.154.198.27,DDoS,Blocked,Low,Non-Cyber,21
2021-04-30 01:49:48,15.74.21.248,DDoS,Allowed,Low,Cyber,443
2022-04-06 07:04:33,135.183.130.207,DDoS,Blocked,Medium,Cyber,22
2021-02-26 06:11:20,69.162.102.153,Malware,Allowed,High,Cyber,80
2022-11-01 11:44:28,57.150.136.31,Intrusion,Blocked,Low,Non-Cyber,22
2023-06-17 12:39:09,114.217.145.87,Intrusion,Allowed,Low,Non-Cyber,22
2021-07-07 11:59:50,106.85.101.96,DDoS,Allowed,Low,Non-Cyber,80
2021-10-09 10:58:06,180.136.229.221,DDoS,Allowed,Low,Cyber,22
2023-05-25 18:54:56,20.198.231.9,DDoS,Allowed,Low,Non-Cyber,80
2022-08-18 14:15:50,213.102.159.185,DDoS,Allowed,Medium,Cyber,22
2023-04-10 13:00:52,43.136.229.243,Intrusion,Allowed,Medium,Cyber,443
2023-08-30 18:40:28,111.219.139.189,Malware,Allowed,Low,Cyber,80
2022-05-11 05:44:59,45.39.250.20,Intrusion,Allowed,Low,Non-Cyber,443
2023-09-10 20:09:41,31.41.147.2,Malware,Blocked,High,Cyber,22
2023-02-17 21:50:42,175.39.50.216,Malware,Allowed,Low,Non-Cyber,21
2021-06-12 11:24:29,65.0.245.182,Malware,Allowed,Low,Non-Cyber,443
2022-05-17 18:59:54,179.109.117.138,DDoS,Allowed,Low,Cyber,21
2021-12-08 11:06:56,130.57.134.51,Intrusion,Allowed,Low,Non-Cyber,8080
2020-07-11 16:39:55,176.237.48.166,Intrusion,Allowed,High,Cyber,443
2022-06-25 19:52:37,164.44.116.163,Intrusion,Blocked,Low,Cyber,8080
2020-12-01 11:24:08,223.37.186.245,Malware,Allowed,Low,Non-Cyber,80
2022-11-29 23:43:50,8.146.209.234,Malware,Allowed,Low,Cyber,21
2022-06-12 17:34:01,35.242.130.229,Intrusion,Blocked,High,Cyber,22
2021-03-26 07:01:38,131.95.43.116,Intrusion,Allowed,Low,Non-Cyber,21
2022-01-05 14:56:31,216.134.187.59,DDoS,Allowed,Low,Non-Cyber,22
2023-09-25 16:56:53,109.177.200.76,DDoS,Blocked,Low,Cyber,8080
2022-11-12 11:12:38,124.157.39.151,Intrusion,Allowed,Low,Non-Cyber,8080
2021-09-29 05:28:26,220.146.208.152,Intrusion,Allowed,Low,Non-Cyber,22
2022-11-11 17:04:02,150.153.67.76,Malware,Allowed,Low,Cyber,21
2020-09-20 07:35:21,119.132.115.248,DDoS,Allowed,Low,Non-Cyber,8080
2023-02-02 02:09:53,194.209.191.33,Malware,Allowed,Low,Non-Cyber,8080
2022-09-07 15:28:08,41.115.206.128,DDoS,Allowed,Low,Non-Cyber,21
2021-03-06 14:42:31,65.252.79.118,DDoS,Allowed,Medium,Cyber,80
2020-04-02 00:04:50,173.197.105.224,Malware,Allowed,Low,Non-Cyber,22
2023-09-16 19:46:08,210.8.112.99,DDoS,Allowed,Low,Non-Cyber,8080
2020-09-19 22:41:38,208.82.235.163,Intrusion,Allowed,Low,Non-Cyber,21
2022-02-14 07:47:01,98.101.93.149,DDoS,Allowed,Low,Non-Cyber,21
2020-09-16 08:11:38,156.221.207.188,Intrusion,Blocked,Low,Non-Cyber,80
2020-05-17 20:24:19,69.218.40.11,DDoS,Allowed,High,Cyber,443
2020-07-18 15:29:21,171.148.129.16,DDoS,Allowed,Low,Non-Cyber,22
2021-02-20 05:09:20,23.214.124.142,DDoS,Blocked,High,Cyber,22
2021-07-05 22:34:57,89.117.30.56,Intrusion,Allowed,Low,Cyber,443
2021-02-01 08:01:53,99.252.234.192,DDoS,Allowed,Low,Non-Cyber,80
2023-02-17 05:02:46,30.240.42.116,DDoS,Allowed,High,Cyber,80
2023-03-27 08:51:20,187.203.113.168,Malware,Allowed,High,Cyber,21
2020-08-20 01:49:02,184.216.44.93,Malware,Allowed,Low,Cyber,8080
2022-03-25 14:11:41,140.39.150.172,Malware,Allowed,Low,Non-Cyber,80
2020-07-22 04:37:25,71.133.245.139,Intrusion,Blocked,Medium,Cyber,22
2020-12-24 08:35:49,203.4.102.120,Malware,Allowed,Low,Non-Cyber,8080
2021-01-21 14:05:26,157.245.118.73,Intrusion,Allowed,Low,Non-Cyber,22
2020-09-17 22:17:07,80.201.105.199,Intrusion,Blocked,Low,Non-Cyber,21
2022-03-27 04:02:38,82.159.2.56,Intrusion,Allowed,Low,Non-Cyber,8080
2020-08-20 03:40:26,59.254.2.72,Intrusion,Allowed,Low,Non-Cyber,80
2020-06-19 07:12:22,25.101.35.34,Intrusion,Blocked,Low,Cyber,80
2023-04-07 18:47:30,48.169.85.197,Malware,Allowed,Medium,Cyber,80
2021-05-21 01:06:28,34.44.199.195,Malware,Allowed,Low,Non-Cyber,8080
2021-07-28 16:43:27,112.209.147.95,Intrusion,Allowed,Low,Non-Cyber,22
2021-12-28 13:45:49,6.245.213.100,Intrusion,Allowed,Low,Non-Cyber,21
2020-12-01 21:53:24,97.46.217.132,Malware,Allowed,Low,Non-Cyber,80
2022-12-15 23:43:29,72.96.192.62,DDoS,Allowed,Medium,Cyber,21
2022-08-29 18:41:02,77.91.153.223,Malware,Allowed,Low,Non-Cyber,22
2023-05-23 17:17:24,117.70.59.226,DDoS,Allowed,Low,Non-Cyber,22
2023-03-30 22:07:20,34.26.64.88,DDoS,Allowed,Low,Non-Cyber,80
2023-06-30 06:48:04,176.79.42.208,Malware,Blocked,Low,Non-Cyber,22
2022-07-31 10:27:21,223.22.191.89,Intrusion,Blocked,High,Cyber,8080
2022-09-16 15:38:54,33.211.232.117,Malware,Blocked,Low,Non-Cyber,21
2023-10-08 21:50:38,159.55.47.150,Malware,Allowed,High,Cyber,80
2022-12-07 06:44:58,223.92.200.179,Intrusion,Allowed,Low,Non-Cyber,21
2021-05-26 22:24:00,82.154.68.47,Malware,Blocked,Low,Non-Cyber,21
2021-12-16 04:32:03,65.35.104.44,Intrusion,Allowed,Low,Non-Cyber,8080
2020-02-02 22:02:55,196.28.100.50,DDoS,Allowed,Low,Non-Cyber,8080
2020-02-08 14:35:01,123.0.176.14,DDoS,Blocked,Low,Non-Cyber,80
2021-12-19 00:09:30,129.211.30.10,DDoS,Blocked,Medium,Cyber,443
2021-04-21 03:51:35,100.25.28.200,DDoS,Blocked,Low,Non-Cyber,22
2022-05-20 16:46:42,219.8.82.102,Malware,Allowed,Low,Non-Cyber,22
2020-11-08 01:32:04,46.186.163.171,DDoS,Allowed,Low,Non-Cyber,80
2022-03-15 23:31:01,133.23.87.228,Intrusion,Allowed,High,Cyber,21
2023-09-25 14:57:02,158.203.110.39,DDoS,Blocked,Low,Non-Cyber,8080
2022-12-17 12:25:49,74.107.237.59,DDoS,Allowed,Low,Non-Cyber,22
2021-08-12 19:48:17,162.51.159.77,DDoS,Blocked,Low,Non-Cyber,80
2022-07-07 21:02:10,45.139.27.182,Intrusion,Allowed,Medium,Cyber,443
2021-04-30 06:06:27,30.9.161.14,Malware,Blocked,Low,Non-Cyber,8080
2022-02-12 09:00:29,50.0.81.19,Malware,Allowed,Low,Non-Cyber,443
2021-07-12 03:46:05,185.152.130.160,Malware,Allowed,Low,Non-Cyber,8080
2022-03-04 18:54:06,3.232.198.227,DDoS,Blocked,Medium,Cyber,22
2023-07-15 15:22:23,122.205.249.28,Malware,Allowed,Low,Non-Cyber,443
2022-04-26 13:34:53,201.134.39.16,DDoS,Allowed,Low,Non-Cyber,22
2020-06-22 15:48:04,24.60.214.216,DDoS,Allowed,Medium,Cyber,443
2023-05-10 21:10:44,96.57.156.216,Intrusion,Allowed,Low,Cyber,443
2020-11-18 03:17:21,116.90.87.25,DDoS,Blocked,High,Cyber,21
2023-04-13 10:29:40,74.9.123.138,Intrusion,Blocked,Low,Non-Cyber,80
2022-01-02 17:10:22,95.76.162.251,Intrusion,Allowed,Low,Non-Cyber,21
2023-08-08 01:06:20,212.156.200.245,Intrusion,Allowed,Medium,Cyber,22
2021-11-07 15:34:50,8.174.81.54,Intrusion,Allowed,Low,Non-Cyber,443
2023-01-27 18:40:26,45.30.109.63,Malware,Allowed,Low,Non-Cyber,22
2022-02-18 16:54:16,72.245.165.59,DDoS,Allowed,Medium,Cyber,22
2021-11-30 15:02:54,64.18.21.255,Malware,Blocked,Low,Non-Cyber,21
2022-06-18 05:44:48,74.199.175.182,Malware,Blocked,Low,Non-Cyber,80
2020-10-18 22:13:19,129.216.222.154,DDoS,Blocked,Low,Non-Cyber,8080
2021-05-25 17:01:25,162.213.187.84,DDoS,Allowed,Low,Non-Cyber,80
2021-07-12 00:50:51,194.232.149.185,DDoS,Allowed,High,Cyber,21
2022-09-22 21:38:50,4.39.176.23,DDoS,Allowed,Low,Non-Cyber,443
2022-07-16 10:24:52,77.63.165.10,Malware,Allowed,Medium,Cyber,22
2022-06-12 11:56:45,155.7.252.198,Malware,Allowed,Low,Non-Cyber,21
2021-01-05 08:53:03,154.95.202.107,Intrusion,Allowed,Medium,Cyber,21
2021-11-25 20:04:06,97.109.27.41,DDoS,Allowed,Low,Non-Cyber,443
2021-01-01 09:46:32,23.210.200.22,DDoS,Blocked,High,Cyber,443
2021-11-19 06:34:38,144.234.175.58,Intrusion,Allowed,Low,Non-Cyber,80
2020-06-13 17:30:58,211.122.159.248,Intrusion,Allowed,Low,Non-Cyber,443
2020-09-22 05:26:14,37.98.77.163,DDoS,Allowed,High,Cyber,443
2021-08-29 07:40:16,125.239.133.127,DDoS,Allowed,Low,Non-Cyber,8080
2021-07-29 05:40:36,12.76.99.219,Malware,Allowed,Low,Non-Cyber,21
2023-08-17 11:48:59,216.70.196.63,Malware,Allowed,Medium,Cyber,22
2021-01-22 12:08:03,135.109.162.136,Intrusion,Allowed,Low,Non-Cyber,80
2023-03-23 05:39:59,191.2.200.84,Intrusion,Blocked,Low,Non-Cyber,80
2021-04-26 18:41:28,156.249.245.215,Intrusion,Blocked,Medium,Cyber,80
2022-09-14 13:19:12,3.74.194.105,Intrusion,Blocked,Low,Non-Cyber,22
2023-09-19 16:13:45,103.236.143.40,Intrusion,Blocked,Low,Non-Cyber,443
2020-04-03 17:29:09,177.145.40.138,Intrusion,Blocked,High,Cyber,80
2022-09-04 22:12:11,87.173.86.42,DDoS,Allowed,High,Cyber,80
2021-11-18 16:43:40,57.198.188.74,Intrusion,Blocked,High,Cyber,22
2023-06-12 11:45:37,143.50.209.239,Malware,Allowed,Low,Non-Cyber,22
2021-12-01 17:00:42,185.159.44.164,Malware,Blocked,Low,Non-Cyber,8080
2020-11-26 15:33:59,38.106.251.190,DDoS,Allowed,Low,Cyber,8080
2020-12-21 21:37:02,75.9.166.171,DDoS,Blocked,Low,Non-Cyber,22
2020-04-11 22:42:46,183.240.177.138,DDoS,Allowed,High,Cyber,8080
2021-12-13 06:02:17,142.243.227.240,Intrusion,Blocked,Low,Non-Cyber,80
2023-09-13 01:38:39,219.254.88.63,Intrusion,Blocked,Low,Non-Cyber,22
2020-08-30 13:29:21,218.80.31.116,Malware,Allowed,Low,Non-Cyber,22
2020-03-31 07:54:09,94.172.187.224,DDoS,Blocked,Low,Non-Cyber,21
2022-11-15 21:28:39,72.77.224.73,DDoS,Allowed,Low,Non-Cyber,21
2021-08-16 21:52:09,203.205.50.33,Malware,Allowed,Medium,Cyber,8080
2022-10-21 08:17:17,100.15.91.129,DDoS,Allowed,Low,Cyber,21
2022-06-15 08:15:58,59.48.158.135,Intrusion,Allowed,Low,Non-Cyber,21
2022-03-23 22:04:12,109.122.128.86,Intrusion,Allowed,Low,Non-Cyber,443
2020-11-17 13:15:00,119.0.118.188,Malware,Allowed,Low,Non-Cyber,443
2020-09-15 01:15:39,84.107.16.153,DDoS,Blocked,Low,Non-Cyber,443
2021-01-05 21:13:55,50.177.148.124,Intrusion,Blocked,Low,Non-Cyber,21
2022-08-19 05:20:09,217.69.138.89,Intrusion,Blocked,Low,Cyber,22
2022-06-11 09:03:45,99.122.151.132,Intrusion,Blocked,Low,Non-Cyber,8080
2022-04-07 17:30:00,109.19.142.64,DDoS,Blocked,Low,Cyber,80
2020-12-25 14:10:41,146.112.151.130,DDoS,Allowed,Medium,Cyber,21
2023-02-13 14:43:23,5.41.29.148,Malware,Blocked,Low,Non-Cyber,21
2023-10-06 19:09:07,144.60.81.240,DDoS,Blocked,Low,Non-Cyber,22
2021-12-03 08:14:52,14.246.205.46,Malware,Allowed,Low,Cyber,21
2022-02-03 21:34:39,223.105.6.21,Malware,Blocked,Low,Cyber,80
2022-04-17 17:06:33,39.193.87.228,Malware,Blocked,High,Cyber,21
2023-07-22 04:30:52,137.221.204.183,Intrusion,Blocked,Low,Non-Cyber,443
2021-07-07 05:47:26,19.14.145.147,DDoS,Allowed,Medium,Cyber,8080
2022-12-20 00:13:33,32.18.47.193,Intrusion,Blocked,High,Cyber,22
2022-08-04 03:14:14,157.172.112.62,DDoS,Allowed,Low,Non-Cyber,80
2023-04-13 07:43:31,179.176.66.27,Malware,Allowed,Low,Non-Cyber,80
2022-06-15 18:27:00,150.243.230.105,Intrusion,Allowed,Low,Non-Cyber,443
2022-07-24 04:58:38,174.109.19.92,Intrusion,Allowed,Low,Non-Cyber,8080
2021-01-23 09:59:15,40.91.141.39,Malware,Blocked,Low,Non-Cyber,8080
2021-12-12 05:19:57,6.254.246.218,Malware,Blocked,Medium,Cyber,8080
2020-01-25 17:34:38,141.1.184.105,Malware,Blocked,Low,Non-Cyber,8080
2022-05-13 06:43:21,213.73.166.160,Intrusion,Allowed,High,Cyber,443
2020-02-13 10:56:26,78.8.191.138,Intrusion,Blocked,Medium,Cyber,443
2020-07-09 01:20:09,44.168.3.137,Intrusion,Blocked,Medium,Cyber,80
2022-12-14 10:58:30,136.154.4.56,Intrusion,Allowed,Low,Non-Cyber,443
2022-12-06 23:02:16,74.62.228.87,Intrusion,Allowed,Low,Non-Cyber,443
2021-09-26 22:37:25,82.135.204.15,DDoS,Allowed,Low,Non-Cyber,8080
2021-09-19 00:15:33,213.240.164.253,Malware,Allowed,Low,Non-Cyber,443
2022-11-10 14:10:13,29.52.6.185,DDoS,Allowed,Low,Non-Cyber,8080
2021-04-11 17:41:45,35.225.20.20,Intrusion,Allowed,Low,Non-Cyber,21
2021-08-08 09:45:33,137.5.133.82,Intrusion,Allowed,Low,Non-Cyber,21
2020-11-11 23:11:43,110.29.81.220,DDoS,Allowed,Low,Non-Cyber,80
2020-02-24 22:10:41,203.64.145.18,DDoS,Allowed,Medium,Cyber,80
2022-12-01 02:42:31,119.68.10.78,Intrusion,Allowed,Low,Non-Cyber,21
2022-05-18 19:52:20,136.199.47.32,Malware,Allowed,Low,Non-Cyber,443
2022-01-24 14:06:07,163.81.203.69,Intrusion,Blocked,Low,Non-Cyber,443
2020-12-14 02:33:02,206.137.243.125,Intrusion,Allowed,Low,Non-Cyber,80
2021-01-05 23:50:48,21.103.19.167,DDoS,Allowed,Low,Non-Cyber,80
2023-09-25 00:53:50,63.116.117.245,DDoS,Allowed,Low,Cyber,21
2021-06-11 13:35:07,117.168.140.12,Malware,Allowed,High,Cyber,21
2023-07-16 09:32:08,198.187.250.254,Malware,Allowed,Low,Non-Cyber,8080
2023-09-23 11:12:05,144.210.135.71,DDoS,Blocked,High,Cyber,21
2020-11-07 04:22:40,53.243.14.208,DDoS,Allowed,Medium,Cyber,22
2021-11-26 22:18:26,184.15.206.218,DDoS,Blocked,Low,Non-Cyber,21
2020-11-30 23:31:28,12.4.83.129,Intrusion,Blocked,Low,Non-Cyber,443
2020-12-01 23:30:02,55.86.89.135,Intrusion,Blocked,Low,Cyber,443
2020-03-08 10:07:21,112.192.250.31,DDoS,Blocked,Low,Non-Cyber,80
2020-08-13 12:06:24,39.7.197.187,Malware,Blocked,Low,Non-Cyber,21
2022-01-07 22:48:26,169.231.94.215,Malware,Allowed,Low,Cyber,80
2021-03-23 13:27:46,194.57.202.254,DDoS,Allowed,Low,Non-Cyber,8080
2022-10-13 04:57:54,100.171.235.172,DDoS,Allowed,Low,Non-Cyber,80
